User Question,Labrador_retriever,Golden_retriever,German_shepherd,French_bulldog,Chihuahua,beagle,Siberian_husky,boxer,Border_collie,Shih-Tzu
thân thiện với thú cưng khác dễ nuôi tôi muốn tìm một giống chó thích hợp cho cuộc sống trong chung cư cao tầng.,1,1,0,1,0,1,0,0,1,1
dễ nuôi tôi cần tìm một giống chó không cần nhiều vận động nhưng thân thiện.,1,1,0,0,0,1,0,0,1,1
thích hợp cho gia đình có trẻ nhỏ hoàn hảo chó nào thích hợp cho người yêu thích các hoạt động ngoài trời như đi bộ đường dài?,1,0,0,0,0,0,0,0,0,0
chó nào bảo vệ tốt và cảnh giác với người lạ và phù hợp với người thích chạy bộ và cần một người bạn đồng hành?,0,0,1,0,0,0,0,1,0,0
phù hợp cho người bận rộn bảo vệ tốt chó nào thích hợp để sống với người cao tuổi và ít vận động?,0,0,1,0,0,0,0,1,0,0
loài chó nào có tính cách trung thành và bảo vệ chủ?,0,1,1,0,0,0,0,1,0,0
thân thiện với thú cưng khác dễ nuôi loài chó nào có thể sống cả trong nhà lẫn ngoài trời?,1,1,0,0,1,1,0,0,1,1
thân thiện loài chó nào không sủa nhiều nhưng vẫn cảnh giác với người lạ?,1,1,0,0,0,1,0,0,1,1
dễ bảo quản loài chó nào thích nghi với môi trường sống trong chung cư và ít sủa?,0,0,0,1,0,0,0,0,0,0
thích hợp cho gia đình có trẻ nhỏ thích các hoạt động loài chó nào có tính cách trung thành và bảo vệ chủ?,1,1,1,0,0,0,0,1,0,0
ít rụng lông bảo vệ tốt tôi muốn tìm một chú chó thích hợp với người lớn tuổi và không sủa nhiều.,0,0,1,0,0,0,0,1,0,0
thích nghi tốt bảo vệ tốt loài chó nào có tính cách trung thành và bảo vệ chủ?,0,1,1,0,0,0,0,1,0,0
phù hợp cho người bận rộn tôi cần tìm một chú chó nhỏ nhưng có khả năng bảo vệ tốt.,0,0,1,1,1,0,0,1,0,1
dễ bảo quản phù hợp với gia đình chó nào có khả năng thích nghi tốt với các hoạt động thay đổi thường xuyên?,1,0,0,0,0,0,0,0,0,0
ít rụng lông bảo vệ tốt loài chó lớn nào thích hợp với nhà có sân rộng?,0,0,1,0,0,0,0,1,0,0
"thân thiện với thú cưng khác thích các hoạt động tôi cần một giống chó lớn, trung thành và thích hợp cho khu vực có mùa đông lạnh.",1,1,0,0,0,1,0,0,1,1
chó nào ít rụng lông và phù hợp nhất và ít rụng lông và phù hợp để sống cùng với mèo?,1,0,0,0,0,0,0,0,0,0
chó nào hoàn hảo và cảnh giác với người lạ và phù hợp với người sống một mình và ít ra ngoài?,1,0,0,0,0,0,0,0,0,0
dễ bảo quản phù hợp với gia đình chó nào có thể sống tốt trong môi trường thay đổi và không bị căng thẳng?,1,0,0,0,0,0,0,0,0,0
dành cho người mới nuôi phù hợp nhất tôi muốn một chú chó có tính cách nhẹ nhàng nhưng vẫn có khả năng cảnh báo tốt.,1,0,0,0,0,0,0,0,0,0
thích nghi tốt bảo vệ tốt chó nào chịu lạnh tốt và ít cần chăm sóc lông?,0,0,1,0,0,0,1,1,0,0
thân thiện với thú cưng khác hoàn hảo tôi muốn một chú chó dễ huấn luyện và thích hợp với gia đình đông người.,1,1,0,0,0,1,0,0,1,1
"Tôi muốn tìm một giống chó nhỏ, chịu lạnh tốt và thân thiện với trẻ em.",1,1,1,1,1,1,1,0,1,1
dễ bảo quản bảo vệ tốt tôi muốn tìm một chú chó có thể canh giữ nhưng không quá ồn ào.,0,0,1,0,0,0,0,1,0,0
ít rụng lông phù hợp nhất tôi cần tìm một giống chó có thể sống cùng trẻ em và không gây dị ứng.,1,0,0,0,0,0,0,0,0,0
dễ bảo quản ít cần chăm sóc tôi muốn một chú chó nhỏ nhưng vẫn có thể canh gác tốt.,0,0,1,1,1,0,0,0,0,1
"thích nghi tốt hoàn hảo tôi có một khu vườn lớn, chó nào thích hợp cho việc chạy nhảy ngoài trời?",1,0,0,0,0,0,0,0,0,0
ít rụng lông phù hợp với gia đình có giống chó nào nhỏ mà rất năng động không?,1,0,0,1,0,1,0,1,1,0
"cảnh giác với người lạ phù hợp với gia đình tôi muốn tìm một chú chó lớn, thích hợp cho việc tập thể dục ngoài trời.",1,0,0,0,0,0,0,0,0,0
Loài chó nào có khả năng thích ứng tốt với các môi trường sống khác nhau?,1,0,0,0,0,0,0,0,0,0
cảnh giác với người lạ bảo vệ tốt chó nào thích hợp để sống với người cao tuổi và ít vận động?,0,0,1,0,0,0,0,1,0,0
tôi muốn tìm một chú chó ít cần chăm sóc và không gây dị ứng và phù hợp với người cao tuổi và không đòi hỏi quá nhiều chăm sóc.,1,0,0,0,0,0,0,0,0,0
thích nghi tốt bảo vệ tốt tôi muốn tìm một giống chó có kích thước vừa phải và không đòi hỏi nhiều thời gian huấn luyện.,0,0,1,0,0,0,0,1,0,0
"dễ bảo quản bảo vệ tốt tôi muốn một giống chó nhỏ, không rụng lông và dễ dạy bảo.",1,0,1,1,1,0,0,1,0,1
thích hợp cho gia đình có trẻ nhỏ dễ nuôi tôi cần tìm một chú chó có khả năng bảo vệ nhà cửa nhưng không quá dữ.,1,0,1,0,0,0,0,1,0,0
ít rụng lông hoàn hảo chó nào có thể giúp cảnh báo nhưng không quá hung dữ với người lạ?,1,0,0,0,0,0,0,0,0,0
có thể sống trong không gian nhỏ thích các hoạt động loài chó nào thích hợp để bảo vệ nhưng vẫn vui vẻ và thân thiện?,1,1,1,0,0,1,0,1,1,1
chó nào bảo vệ tốt và phù hợp với gia đình có trẻ nhỏ và không quá năng động?,1,0,1,1,0,1,0,1,1,0
thích hợp cho gia đình có trẻ nhỏ loài chó nào có tính cách yêu thương và thân thiện với cả người lạ?,1,1,0,0,0,1,0,0,1,1
chó nào lý tưởng và không gây dị ứng và phù hợp với người thích đi biển và hoạt động nước?,1,0,0,0,0,0,0,0,0,0
chó nào hoàn hảo và cảnh giác với người lạ và phù hợp với gia đình có trẻ nhỏ và yêu thích các hoạt động ngoài trời?,1,0,0,0,0,0,0,0,0,0
chó nào thân thiện và ít rụng lông và phù hợp với người không có nhiều kinh nghiệm nuôi chó?,1,1,0,0,0,1,0,0,1,1
có thể sống trong không gian nhỏ hoàn hảo tôi muốn tìm một giống chó trung thành và có khả năng bảo vệ gia đình.,1,1,1,0,0,0,0,1,0,0
thân thiện với thú cưng khác năng động có giống chó nào thích chơi đùa và năng động không?,1,1,0,1,0,1,0,1,1,1
chó nào dành cho người mới nuôi và phù hợp với người muốn thú cưng nhỏ gọn và dễ dạy bảo?,1,0,0,0,1,0,0,0,0,0
"thân thiện với thú cưng khác phù hợp nhất tôi cần tìm một giống chó nhỏ, không gây dị ứng và dễ chăm sóc.",1,1,0,1,1,1,0,0,1,1
chó nào bảo vệ tốt và phù hợp để sống ở khu vực núi lạnh giá và tuyết phủ?,0,0,1,0,0,0,1,1,0,0
ít rụng lông dễ nuôi tôi muốn một chú chó nhỏ nhưng vẫn có thể canh gác tốt.,0,0,1,1,1,0,0,0,0,1
có thể sống trong không gian nhỏ dễ nuôi loài chó nào tốt nhất cho người có cuộc sống bận rộn nhưng yêu thích thú cưng?,1,0,0,0,0,0,0,0,0,0
ít rụng lông loài chó nào có thể sống cùng với mèo mà không gây vấn đề?,1,0,0,0,0,0,0,0,0,0
"cảnh giác với người lạ tốt nhất tôi muốn tìm một giống chó nhỏ, chịu lạnh tốt và thân thiện với trẻ em.",1,1,1,1,1,1,1,0,1,1
lý tưởng chó nào có khả năng cảnh báo tốt nhưng không quá hung dữ?,1,0,0,0,0,0,0,0,0,0
chó nào bảo vệ tốt và phù hợp với người thích sự yên bình và không gây nhiều phiền toái?,0,0,1,0,0,0,0,1,0,0
thích hợp cho gia đình có trẻ nhỏ phù hợp nhất loài chó nào có tính cách nhẹ nhàng và không cần quá nhiều chăm sóc lông?,1,0,0,0,0,0,0,0,0,0
có thể sống trong không gian nhỏ dễ nuôi loài chó nào có tính cách nhẹ nhàng và không cần quá nhiều chăm sóc lông?,1,0,0,0,0,0,0,0,0,0
có thể sống trong không gian nhỏ loài chó nào có thể làm bạn đồng hành cho người thích các hoạt động thể thao?,0,0,0,0,0,0,1,1,0,0
dành cho người mới nuôi tốt nhất tôi muốn tìm một giống chó có thể sống tốt trong vùng khí hậu khô và nóng.,1,0,0,0,0,0,0,0,0,0
ít rụng lông hoàn hảo loài chó nào có thể làm bạn đồng hành đi dã ngoại nhưng không cần nhiều huấn luyện?,1,0,0,0,0,0,0,0,0,0
không gây dị ứng tốt nhất loài chó nào thân thiện với người lớn tuổi và không cần đi dạo quá nhiều?,1,1,0,0,0,1,0,0,1,1
không gây dị ứng phù hợp với gia đình chó nào có thể sống tốt ở khu vực khí hậu nhiệt đới?,1,0,0,0,0,0,0,0,0,0
chó nào thân thiện và ít rụng lông và phù hợp để sống trong khu vực có khí hậu khắc nghiệt?,1,1,0,0,0,1,0,0,1,1
"dễ bảo quản thích các hoạt động tôi thích chó nhỏ, có loài nào ít rụng lông không?",0,0,0,1,1,0,0,0,0,1
thích hợp cho gia đình có trẻ nhỏ dễ nuôi tôi muốn một chú chó có thể sống tốt trong gia đình có trẻ sơ sinh.,1,0,0,0,0,0,0,0,0,0
ít rụng lông dễ nuôi chó nào có tính cách nhẹ nhàng và không quá năng động?,1,0,0,1,0,1,0,1,1,0
phù hợp cho người bận rộn bảo vệ tốt chó nào có thể đồng hành trong các chuyến dã ngoại và thích nghi tốt?,0,0,1,0,0,0,0,1,0,0
chó nào không gây dị ứng và phù hợp với gia đình và không gây dị ứng và phù hợp với người không có nhiều kinh nghiệm nuôi chó?,1,0,0,0,0,0,0,0,0,0
ít rụng lông bảo vệ tốt chó nào có thể đồng hành cùng người thích đi bơi và các hoạt động nước?,0,0,1,0,0,0,0,1,0,0
không gây dị ứng tôi muốn tìm một giống chó không cần phải tắm thường xuyên.,1,0,0,0,0,0,0,0,0,0
tốt nhất tôi cần tìm một chú chó có khả năng bảo vệ nhà cửa nhưng không quá dữ.,0,0,1,0,0,0,0,1,0,0
dành cho người mới nuôi phù hợp nhất tôi muốn một chú chó có thể đồng hành trong các hoạt động thể thao.,0,0,0,0,0,0,1,1,0,0
chó nào hoàn hảo và dễ bảo quản và phù hợp để làm bạn đồng hành cho người thường xuyên đi công tác?,1,0,0,0,0,0,0,0,0,0
"chó nào vừa dễ chăm sóc, vừa lý tưởng và phù hợp với căn hộ nhỏ và năng động?",1,0,0,1,0,1,0,1,1,0
thích nghi tốt bảo vệ tốt tôi muốn một chú chó thích chơi đùa và không quá lớn.,0,0,1,0,0,0,0,1,0,0
chó nào thích các hoạt động và dành cho người mới nuôi và phù hợp để sống trong nhà có sân vườn rộng và thích chạy nhảy?,0,0,0,0,1,0,0,0,0,1
thích hợp cho gia đình có trẻ nhỏ phù hợp nhất tôi muốn tìm một chú chó thông minh và dễ huấn luyện.,1,0,1,0,0,0,0,0,1,0
loài chó nào dễ chăm sóc và hoàn hảo và thích hợp cho gia đình có trẻ nhỏ và phù hợp với người bận rộn?,1,0,0,0,0,0,0,0,0,0
chó nào ít cần chăm sóc và không gây dị ứng và phù hợp với người không có kinh nghiệm nuôi chó và muốn học cách chăm sóc thú cưng?,1,0,0,0,0,0,0,0,0,0
thân thiện với thú cưng khác chó nào có thể làm bạn đồng hành đi bộ đường dài và không sợ lạnh?,1,1,0,0,0,1,0,0,1,1
"thích hợp cho gia đình có trẻ nhỏ bảo vệ tốt tôi muốn một giống chó nhỏ, không rụng lông và dễ dạy bảo.",1,0,1,1,1,0,0,1,0,1
chó nào bảo vệ tốt và ít rụng lông và phù hợp để sống trong khu vực có khí hậu khắc nghiệt?,0,0,1,0,0,0,0,1,0,0
không gây dị ứng thích các hoạt động tôi muốn một chú chó có thể sống tốt trong gia đình có trẻ sơ sinh.,1,0,0,0,0,0,0,0,0,0
phù hợp cho người bận rộn lý tưởng tôi muốn tìm một chú chó có thể bảo vệ nhưng vẫn yêu thương chủ nhân.,0,0,1,0,0,0,0,1,0,0
"cảnh giác với người lạ năng động tôi có một khu vườn lớn, chó nào thích hợp cho việc chạy nhảy ngoài trời?",1,0,0,1,0,1,0,1,1,0
"có thể sống trong không gian nhỏ hoàn hảo tôi cần tìm một giống chó nhỏ, thích hợp cho căn hộ và ít cần chăm sóc lông.",0,0,0,1,1,0,0,0,0,1
thích hợp cho gia đình có trẻ nhỏ lý tưởng loài chó nào có tính cách thân thiện và dễ hòa đồng với các thú cưng khác?,1,1,0,0,0,1,0,0,1,1
phù hợp cho người bận rộn có giống chó nào nhỏ mà rất năng động không?,1,0,0,1,0,1,0,1,1,0
phù hợp với gia đình tôi cần tìm một giống chó có thể canh giữ nhưng không gây nguy hiểm.,1,0,0,0,0,0,0,0,0,0
thích nghi tốt loài chó nào thân thiện với người lạ nhưng cũng cảnh giác khi cần thiết?,1,1,0,0,0,1,0,0,1,1
thích hợp cho gia đình có trẻ nhỏ tốt nhất tôi cần tìm một giống chó có thể sống tốt trong thời tiết nóng.,1,0,0,0,0,0,0,0,0,0
thích nghi tốt lý tưởng tôi muốn tìm một giống chó không cần phải tắm thường xuyên.,1,0,0,0,0,0,0,0,0,0
chó nào có khả năng chịu lạnh mà vẫn tốt nhất và thích hợp cho gia đình có trẻ nhỏ và phù hợp với căn hộ nhỏ?,1,0,1,0,0,0,1,0,0,0
không gây dị ứng năng động tôi muốn một chú chó có thể sống tốt trong gia đình có trẻ sơ sinh.,1,0,0,1,0,1,0,1,1,0
"tôi cần một giống chó vui vẻ, dễ gần và thân thiện và thích nghi tốt và phù hợp với gia đình đông trẻ nhỏ.",1,1,0,0,0,1,0,0,1,1
tốt nhất loài chó nào có thể sống trong căn hộ và không cần nhiều vận động?,1,0,0,0,0,0,0,0,0,0
"ít rụng lông hoàn hảo tôi cần một giống chó lớn, trung thành và thích hợp cho khu vực có mùa đông lạnh.",0,1,0,0,0,0,0,0,0,0
"ít rụng lông tôi cần một giống chó lớn, trung thành và thích hợp cho khu vực có mùa đông lạnh.",0,1,0,0,0,0,0,0,0,0
dành cho người mới nuôi hoàn hảo chó nào có thể sống tốt trong môi trường căn hộ và không cần đi dạo thường xuyên?,1,0,0,0,0,0,0,0,0,0
cảnh giác với người lạ chó nào có thể sống tốt trong môi trường thay đổi và không bị căng thẳng?,1,0,0,0,0,0,0,0,0,0
thích hợp cho gia đình có trẻ nhỏ phù hợp nhất tôi muốn một chú chó có tính cách độc lập và không cần chú ý quá nhiều.,1,0,0,0,0,0,0,0,0,0
dễ bảo quản thân thiện tôi muốn tìm một chú chó có thể chịu được cả nóng lẫn lạnh.,1,1,0,0,0,1,0,0,1,1
có thể sống trong không gian nhỏ tốt nhất tôi muốn tìm một giống chó có thể làm bạn đồng hành đi bộ đường dài.,1,0,0,0,0,0,0,0,0,0
"ít rụng lông bảo vệ tốt tôi thích chó nhỏ, có loài nào ít rụng lông không?",0,0,1,1,1,0,0,1,0,1
"phù hợp cho người bận rộn dễ nuôi tôi muốn một giống chó nhỏ, không rụng lông và dễ dạy bảo.",1,0,0,1,1,0,0,0,0,1
chó nào bảo vệ tốt và ít rụng lông và phù hợp với người thích đi bộ đường dài và leo núi?,0,0,1,0,0,0,0,1,0,0
không gây dị ứng bảo vệ tốt loài chó nào có tính cách trung thành và bảo vệ chủ nhân?,0,1,1,0,0,0,0,1,0,0
ít rụng lông ít cần chăm sóc loài chó nào có khả năng chịu lạnh và thích hợp với khí hậu lạnh giá?,0,0,1,0,0,0,1,0,0,0
thích nghi tốt ít cần chăm sóc tôi muốn một chú chó không quá đòi hỏi thời gian chăm sóc nhưng vẫn thân thiện.,1,1,0,0,0,1,0,0,1,1
cảnh giác với người lạ dễ nuôi tôi muốn tìm một giống chó có thể làm bạn đồng hành đi bộ đường dài.,1,0,0,0,0,0,0,0,0,0
